"date","variable","value","lbl","plbl","nlbl"
2023-01-01,"Housing",0.0998939486640579,,,
2023-02-01,"Housing",0.106994362830599,,,
2023-03-01,"Housing",0.077393857690961,,,
2023-04-01,"Housing",0.088961897051443,,,
2023-05-01,"Housing",0.0795798692890843,,,
2023-06-01,"Housing",0.0765439728537311,,,
2023-07-01,"Housing",0.0754823825537127,,,
2023-08-01,"Housing",0.0650647064770312,,,
2023-09-01,"Housing",0.0788428537283116,,,
2023-10-01,"Housing",0.068661884397891,,,
2023-11-01,"Housing",0.0791282648189161,,,
2023-12-01,"Housing",0.0663249186488732,,,
2024-01-01,"Housing",0.0753864621947063,,,
2024-02-01,"Housing",0.0700167265118191,,,
2024-03-01,"Housing",0.0697084244149666,,,
2024-04-01,"Housing",0.0646948404523029,,,
2024-05-01,"Housing",0.0653243843633394,,,
2024-06-01,"Housing",0.0471180553158899,,,
2024-07-01,"Housing",0.0609091633435025,,,
2024-08-01,"Housing",0.0697581254795267,,,
2024-09-01,"Housing",0.0524211183441062,,,
2024-10-01,"Housing",0.0608964975222628,,,
2024-11-01,"Housing",0.0398301744299389,,,
2024-12-01,"Housing",0.0489044815714466,,,
2025-01-01,"Housing",0.0505253394829864,,,
2025-02-01,"Housing",0.0444090991428375,,,
2025-03-01,"Housing",0.0612320216917097,,,
2025-04-01,"Housing",0.0555862746015383,,,
2025-05-01,"Housing",0.0410951391246971,,,
2025-06-01,"Housing",0.045085155460797,,,
2025-07-01,"Housing",0.0431895978283249,,,
2025-08-01,"Housing",0.0571879366310036,,,
2025-09-01,"Housing",0.0237776338734971,,,
2025-10-01,"Housing",0.0185912070674746,,"0.02",
2025-11-01,"Housing",0.0186340239086604,,"0.02",
2026-04-01,"Housing",0.0426658022761607,"0.04","0.04",
